"index","timestamp","updates","states","reward","reward_per_1k_updates","reward_per_1k_updates_sma25","updates_progress","states_progress","reward_progress"
"5813","20260219_163038","1040053","2926","-18508,53674","-27,502105","-21,433583","2,905042","0,644834","-2,437758"
"5814","20260219_163040","1040696","2926","-18516,36874","-12,180404","-21,19053","2,906869","0,644834","-2,438813"
"5815","20260219_163043","1041450","2927","-18528,11324","-15,57626","-20,17803","2,909011","0,645082","-2,440395"
"5816","20260219_163044","1042069","2928","-18547,71824","-31,672052","-20,233266","2,91077","0,645329","-2,443037"
"5817","20260219_163045","1043032","2928","-18564,38074","-17,3027","-19,799334","2,913506","0,645329","-2,445282"
"5818","20260219_163046","1043697","2928","-18576,59074","-18,360902","-19,747526","2,915396","0,645329","-2,446927"
"5819","20260219_163047","1044301","2931","-18588,27274","-19,34106","-20,010575","2,917112","0,64607","-2,448501"
"5820","20260219_163049","1045419","2931","-18598,36524","-9,027281","-19,867012","2,920288","0,64607","-2,44986"
"5821","20260219_163050","1045923","2932","-18610,66074","-24,395833","-19,634357","2,92172","0,646317","-2,451517"
"5822","20260219_163052","1046575","2932","-18620,72624","-15,437883","-19,151215","2,923573","0,646317","-2,452873"
"5823","20260219_163053","1047170","2933","-18627,65074","-11,637815","-19,193143","2,925263","0,646565","-2,453806"
"5824","20260219_163054","1047620","2933","-18640,22924","-27,952222","-19,798491","2,926542","0,646565","-2,455501"
"5825","20260219_163056","1048172","2934","-18650,74274","-19,046196","-19,968831","2,92811","0,646812","-2,456917"
"5826","20260219_163057","1048717","2935","-18667,89474","-31,47156","-20,154416","2,929659","0,647059","-2,459228"
"5827","20260219_163059","1049308","2935","-18679,82824","-20,192047","-19,944078","2,931338","0,647059","-2,460836"
"5828","20260219_163101","1049965","2935","-18691,47274","-17,723744","-19,990023","2,933205","0,647059","-2,462405"
"5829","20260219_163103","1050698","2935","-18708,37424","-23,057981","-20,146967","2,935287","0,647059","-2,464682"
"5830","20260219_163105","1051475","2936","-18723,44124","-19,391248","-20,300948","2,937495","0,647306","-2,466712"
"5831","20260219_163107","1052005","2936","-18743,25474","-37,383962","-21,026076","2,939001","0,647306","-2,469381"
"5832","20260219_163109","1052890","2936","-18748,87274","-6,348023","-20,519731","2,941515","0,647306","-2,470138"
"5833","20260219_163112","1053574","2937","-18760,99874","-17,72807","-20,508453","2,943459","0,647553","-2,471772"
"5834","20260219_163115","1054135","2937","-18777,99724","-30,300357","-21,15684","2,945053","0,647553","-2,474062"
"5835","20260219_163116","1054543","2937","-18796,36374","-45,015931","-21,753204","2,946212","0,647553","-2,476537"
"5836","20260219_163118","1055857","2937","-18825,01174","-21,802131","-21,420577","2,949945","0,647553","-2,480396"
"5837","20260219_163119","1056405","2937","-18840,54124","-28,338504","-21,927451","2,951502","0,647553","-2,482489"
"5838","20260219_163120","1057988","2937","-18868,78524","-17,842072","-21,54105","2,956","0,647553","-2,486294"
"5839","20260219_163121","1058987","2937","-18893,40574","-24,645145","-22,039639","2,958839","0,647553","-2,489611"
"5840","20260219_163122","1059640","2937","-18900,07424","-10,212098","-21,825073","2,960694","0,647553","-2,49051"
"5841","20260219_163124","1060244","2937","-18914,15574","-23,313742","-21,49074","2,96241","0,647553","-2,492407"
"5842","20260219_163126","1060862","2937","-18928,73774","-23,595469","-21,742451","2,964166","0,647553","-2,494371"
"5843","20260219_163128","1061529","2938","-18935,30374","-9,844078","-21,401778","2,966061","0,6478","-2,495256"
"5844","20260219_163129","1062204","2938","-18947,38524","-17,898519","-21,344076","2,967979","0,6478","-2,496884"
"5845","20260219_163131","1062849","2939","-18964,61674","-26,715504","-22,051605","2,969812","0,648047","-2,499205"
"5846","20260219_163133","1063537","2939","-18979,52024","-21,662064","-21,942255","2,971766","0,648047","-2,501213"
"5847","20260219_163135","1064131","2940","-18991,44324","-20,072391","-22,127635","2,973454","0,648295","-2,50282"
"5848","20260219_163137","1064593","2941","-19008,96324","-37,922078","-23,179005","2,974767","0,648542","-2,50518"
"5849","20260219_163139","1065108","2941","-19026,24974","-33,566019","-23,403557","2,97623","0,648542","-2,507509"
"5850","20260219_163141","1065620","2942","-19041,29324","-29,381836","-23,816983","2,977685","0,648789","-2,509536"
"5851","20260219_163143","1066071","2942","-19052,20424","-24,192905","-23,525837","2,978966","0,648789","-2,511006"
"5852","20260219_163144","1066603","2942","-19070,01274","-33,474624","-24,05714","2,980478","0,648789","-2,513405"
"5853","20260219_163146","1067106","2943","-19084,54674","-28,894632","-24,503975","2,981907","0,649036","-2,515364"
"5854","20260219_163148","1067707","2943","-19104,20874","-32,715474","-24,890275","2,983614","0,649036","-2,518013"
"5855","20260219_163150","1068409","2943","-19120,57824","-23,318376","-25,04736","2,985609","0,649036","-2,520218"
"5856","20260219_163153","1069025","2943","-19130,20624","-15,62987","-24,177196","2,987359","0,649036","-2,521515"
"5857","20260219_163156","1069694","2943","-19139,55774","-13,978326","-24,482409","2,98926","0,649036","-2,522775"
"5858","20260219_163158","1070180","2943","-19151,33424","-24,231481","-24,742545","2,990641","0,649036","-2,524362"
"5859","20260219_163159","1070630","2944","-19158,90874","-16,832222","-24,20382","2,991919","0,649283","-2,525382"
"5860","20260219_163201","1071111","2944","-19174,06874","-31,517672","-23,663889","2,993286","0,649283","-2,527425"
"5861","20260219_163202","1071690","2944","-19188,63274","-25,153713","-23,797953","2,994931","0,649283","-2,529387"
"5862","20260219_163203","1072437","2944","-19202,67024","-18,791834","-23,416086","2,997054","0,649283","-2,531278"
"5863","20260219_163204","1073265","2944","-19214,14324","-13,85628","-23,256654","2,999406","0,649283","-2,532824"
"5864","20260219_163205","1073981","2944","-19220,97674","-9,543994","-22,652608","3,001441","0,649283","-2,533745"
"5865","20260219_163206","1074693","2944","-19237,92824","-23,808287","-23,196456","3,003464","0,649283","-2,536029"
"5866","20260219_163207","1075391","2944","-19254,96074","-24,401862","-23,23998","3,005447","0,649283","-2,538323"
"5867","20260219_163209","1076107","2944","-19264,13824","-12,817737","-22,808871","3,007481","0,649283","-2,53956"
"5868","20260219_163210","1076865","2944","-19277,52524","-17,66095","-23,121546","3,009635","0,649283","-2,541363"
"5869","20260219_163212","1077394","2944","-19298,07174","-38,840265","-23,959216","3,011138","0,649283","-2,544132"
"5870","20260219_163213","1077784","2945","-19309,32074","-28,84359","-24,044339","3,012246","0,64953","-2,545647"
"5871","20260219_163215","1078401","2945","-19321,10824","-19,104538","-23,942038","3,013999","0,64953","-2,547235"
"5872","20260219_163217","1079014","2947","-19321,30824","-0,326264","-23,152193","3,015741","0,650025","-2,547262"
"5873","20260219_163218","1079506","2947","-19339,22874","-36,42378","-23,092261","3,017139","0,650025","-2,549677"
"5874","20260219_163220","1079974","2947","-19348,88174","-20,626068","-22,574663","3,018468","0,650025","-2,550977"
"5875","20260219_163221","1080488","2947","-19367,33974","-35,910506","-22,83581","3,019929","0,650025","-2,553464"
"5876","20260219_163222","1081002","2947","-19381,78424","-28,10214","-22,992179","3,021389","0,650025","-2,55541"
"5877","20260219_163224","1081636","2947","-19396,75374","-23,611199","-22,597642","3,02319","0,650025","-2,557427"
"5878","20260219_163226","1082292","2948","-19411,20124","-22,023628","-22,322802","3,025054","0,650272","-2,559374"
"5879","20260219_163227","1082826","2948","-19428,39824","-32,20412","-22,302348","3,026572","0,650272","-2,561691"
"5880","20260219_163228","1083462","2948","-19435,13174","-10,587264","-21,793104","3,028379","0,650272","-2,562598"
"5881","20260219_163229","1083942","2949","-19445,28274","-21,147917","-22,013826","3,029742","0,650519","-2,563965"
"5882","20260219_163230","1085307","2950","-19476,04624","-22,537363","-22,356187","3,033621","0,650766","-2,56811"
"5883","20260219_163232","1086016","2950","-19495,25774","-27,096615","-22,470792","3,035635","0,650766","-2,570699"
"5884","20260219_163234","1086578","2951","-19510,65474","-27,396797","-22,893375","3,037232","0,651013","-2,572773"
"5885","20260219_163235","1087098","2951","-19517,91124","-13,954808","-22,190861","3,038709","0,651013","-2,573751"
"5886","20260219_163237","1087645","2952","-19532,73924","-27,107861","-22,269027","3,040264","0,651261","-2,575748"
"5887","20260219_163238","1088199","2956","-19546,04424","-24,016245","-22,478003","3,041838","0,652249","-2,577541"
"5888","20260219_163240","1088674","2957","-19556,31074","-21,613684","-22,788299","3,043187","0,652496","-2,578924"
"5889","20260219_163241","1089307","2958","-19570,86424","-22,991311","-23,326192","3,044986","0,652743","-2,580885"
"5890","20260219_163243","1089901","2959","-19587,78774","-28,490741","-23,51349","3,046673","0,652991","-2,583165"
"5891","20260219_163245","1090470","2959","-19601,96574","-24,917399","-23,534112","3,04829","0,652991","-2,585075"
"5892","20260219_163246","1090870","2959","-19617,56024","-38,98625","-24,580852","3,049427","0,652991","-2,587176"
"5893","20260219_163249","1091506","2959","-19629,29574","-18,452044","-24,612496","3,051234","0,652991","-2,588757"
"5894","20260219_163252","1092234","2959","-19642,82124","-18,578984","-23,802045","3,053302","0,652991","-2,59058"
"5895","20260219_163254","1092721","2961","-19657,42724","-29,991786","-23,847973","3,054686","0,653485","-2,592548"
"5896","20260219_163255","1093362","2961","-19669,71524","-19,170047","-23,850593","3,056507","0,653485","-2,594203"
"5897","20260219_163257","1094070","2962","-19688,89424","-27,088983","-24,921102","3,058519","0,653732","-2,596787"
"5898","20260219_163258","1094528","2965","-19696,39124","-16,368996","-24,11891","3,05982","0,654474","-2,597797"
"5899","20260219_163301","1095348","2966","-19705,59774","-11,227439","-23,742965","3,06215","0,654721","-2,599038"
"5900","20260219_163302","1096483","2968","-19737,48974","-28,098678","-23,430492","3,065375","0,655215","-2,603334"
"5901","20260219_163303","1096901","2968","-19745,80674","-19,897129","-23,102292","3,066562","0,655215","-2,604455"
"5902","20260219_163304","1098338","2971","-19773,29674","-19,130132","-22,923049","3,070645","0,655957","-2,608159"
"5903","20260219_163305","1099285","2974","-19803,23874","-31,61774","-23,306813","3,073336","0,656698","-2,612193"
"5904","20260219_163306","1099804","2976","-19818,30074","-29,021195","-23,179496","3,07481","0,657192","-2,614222"
"5905","20260219_163308","1100392","2977","-19827,41874","-15,506803","-23,376278","3,076481","0,657439","-2,61545"
"5906","20260219_163310","1101090","2977","-19839,47824","-17,277221","-23,22145","3,078464","0,657439","-2,617075"
"5907","20260219_163311","1101634","2978","-19857,83174","-33,738051","-23,669478","3,08001","0,657687","-2,619548"
"5908","20260219_163313","1102406","2978","-19874,48474","-21,571244","-23,448463","3,082203","0,657687","-2,621792"
"5909","20260219_163314","1102855","2979","-19887,06624","-28,021158","-23,473437","3,083479","0,657934","-2,623487"
"5910","20260219_163315","1103249","2979","-19903,25274","-41,082487","-24,558544","3,084599","0,657934","-2,625668"
"5911","20260219_163317","1103821","2979","-19915,28474","-21,034965","-24,315629","3,086224","0,657934","-2,627289"
"5912","20260219_163319","1104391","2979","-19927,87424","-22,086842","-24,238452","3,087843","0,657934","-2,628985"
"5913","20260219_163321","1104922","2979","-19947,81424","-37,551789","-24,875977","3,089352","0,657934","-2,631671"
"5914","20260219_163324","1105683","2979","-19969,55274","-28,565703","-25,098952","3,091514","0,657934","-2,6346"
"5915","20260219_163325","1106520","2979","-19986,50974","-20,259259","-24,769693","3,093892","0,657934","-2,636885"
"5916","20260219_163326","1107095","2979","-20001,21224","-25,569565","-24,79578","3,095526","0,657934","-2,638866"
"5917","20260219_163327","1107628","2979","-20016,81774","-29,278612","-24,407474","3,097041","0,657934","-2,640968"
"5918","20260219_163328","1108728","2980","-20044,46474","-25,133636","-24,674738","3,100166","0,658181","-2,644693"
"5919","20260219_163329","1109688","2980","-20073,68374","-30,436458","-25,149037","3,102894","0,658181","-2,64863"
"5920","20260219_163331","1110247","2981","-20088,56274","-26,617174","-25,014052","3,104482","0,658428","-2,650634"
"5921","20260219_163332","1110790","2981","-20099,08524","-19,378453","-25,022389","3,106025","0,658428","-2,652052"
"5922","20260219_163334","1111342","2981","-20119,00374","-36,084239","-25,382199","3,107593","0,658428","-2,654736"
"5923","20260219_163335","1112059","2981","-20135,94024","-23,621339","-25,672292","3,10963","0,658428","-2,657017"
"5924","20260219_163337","1112556","2984","-20151,09574","-30,493964","-26,442953","3,111042","0,65917","-2,659059"
"5925","20260219_163338","1112984","2985","-20163,77724","-29,629673","-26,504193","3,112258","0,659417","-2,660768"
"5926","20260219_163341","1113606","2985","-20174,97224","-17,998392","-26,428244","3,114026","0,659417","-2,662276"
"5927","20260219_163343","1114026","2985","-20193,17174","-43,332143","-27,396324","3,115219","0,659417","-2,664728"
"5928","20260219_163344","1114533","2987","-20208,25324","-29,746548","-27,321477","3,116659","0,659911","-2,66676"
"5929","20260219_163346","1115137","2989","-20218,53524","-17,023179","-26,841556","3,118376","0,660405","-2,668145"
"5930","20260219_163347","1115846","2989","-20237,74224","-27,090268","-27,304895","3,12039","0,660405","-2,670733"
"5931","20260219_163348","1116387","2989","-20247,06874","-17,239372","-27,303381","3,121927","0,660405","-2,67199"
"5932","20260219_163349","1117075","2989","-20266,23074","-27,851744","-27,067928","3,123882","0,660405","-2,674571"
"5933","20260219_163350","1117784","2989","-20277,63574","-16,086037","-26,84852","3,125896","0,660405","-2,676108"
"5934","20260219_163351","1118903","2990","-20306,00424","-25,351653","-26,74174","3,129076","0,660652","-2,67993"
"5935","20260219_163353","1119833","2990","-20319,11974","-14,102688","-25,662548","3,131718","0,660652","-2,681697"
"5936","20260219_163355","1120353","2990","-20334,06274","-28,736538","-25,970611","3,133196","0,660652","-2,68371"
"5937","20260219_163356","1120983","2991","-20348,62274","-23,111111","-26,011582","3,134986","0,6609","-2,685672"
"5938","20260219_163358","1121480","2993","-20356,58874","-16,028169","-25,150637","3,136398","0,661394","-2,686745"
"5939","20260219_163359","1122187","2994","-20367,00724","-14,736209","-24,597457","3,138407","0,661641","-2,688149"
"5940","20260219_163403","1122895","2995","-20386,22174","-27,139124","-24,872652","3,140418","0,661888","-2,690738"
"5941","20260219_163405","1123366","2995","-20401,50574","-32,450106","-25,147873","3,141756","0,661888","-2,692797"
"5942","20260219_163407","1123865","2995","-20418,85674","-34,771543","-25,36759","3,143174","0,661888","-2,695135"
"5943","20260219_163409","1124509","2996","-20435,52224","-25,878106","-25,397369","3,145004","0,662135","-2,69738"
"5944","20260219_163411","1125271","2997","-20448,81774","-17,448163","-24,877837","3,147169","0,662383","-2,699171"
"5945","20260219_163413","1125809","2997","-20467,31974","-34,390335","-25,188764","3,148698","0,662383","-2,701664"
"5946","20260219_163414","1126256","2997","-20485,50524","-40,683445","-26,040964","3,149968","0,662383","-2,704114"
"5947","20260219_163416","1126818","2997","-20503,14424","-31,386121","-25,853039","3,151564","0,662383","-2,706491"
"5948","20260219_163418","1127389","2997","-20525,77574","-39,634851","-26,493579","3,153187","0,662383","-2,70954"
"5949","20260219_163429","1127939","2997","-20541,29974","-28,225455","-26,402839","3,154749","0,662383","-2,711631"
"5950","20260219_164619","1128965","2997","-20573,68024","-31,559942","-26,48005","3,157665","0,662383","-2,715994"
"5951","20260219_164620","1129488","2997","-20591,48974","-34,052581","-27,122217","3,159151","0,662383","-2,718394"
"5952","20260219_164624","1361783","1251","-21701,702587","-4,779323","-25,580104","3,819162","0,230845","-2,867972"
"5953","20260219_164625","1363278","1251","-21718,830587","-11,456856","-24,848517","3,82341","0,230845","-2,87028"
"5954","20260219_164626","1364272","1252","-21734,461087","-15,724849","-24,796584","3,826234","0,231092","-2,872386"
"5955","20260219_164627","1365691","1252","-21760,780587","-18,547921","-24,45489","3,830266","0,231092","-2,875932"
"5956","20260219_164628","1366750","1252","-21784,661087","-22,550047","-24,667317","3,833275","0,231092","-2,879149"
"5957","20260219_164629","1367282","1252","-21794,013587","-17,579887","-24,256442","3,834786","0,231092","-2,880409"
"5958","20260219_164631","1367907","1252","-21803,565087","-15,2824","-24,224297","3,836562","0,231092","-2,881696"
"5959","20260219_164632","1368176","1252","-21816,955087","-49,776952","-25,201309","3,837326","0,231092","-2,8835"
"5960","20260219_164633","1368251","1252","-21819,409087","-32,72","-25,946001","3,837539","0,231092","-2,883831"
"5961","20260219_164639","1130172","3000","-20601,37774","-32,72","-26,10534","3,161094","0,663124","-2,719726"
"5962","20260219_164640","1131426","3001","-20625,49424","-19,231659","-25,950162","3,164657","0,663371","-2,722975"
"5963","20260219_164641","1132849","3004","-20661,21024","-25,099086","-26,312998","3,1687","0,664113","-2,727787"
"5964","20260219_164642","1133576","3005","-20671,51174","-14,169876","-26,290345","3,170766","0,66436","-2,729175"
"5965","20260219_164643","1134714","3009","-20703,28424","-27,919596","-26,321564","3,173999","0,665348","-2,733456"
